51.8491
51.9018
51.9018
53.0371
53.2043
53.3397
53.3891
0
0
0
0
0
0
0
0
0
0
52.1396
52.1396
52.1396
52.5009
52.6404
52.6404
52.6404
52.6404
52.6404
52.6404
52.6766
52.8407
52.992
52.992
53.0371
53.1442
53.1454
53.2135
53.2364
53.2364
53.2469
53.2704
53.2756
53.2878
53.2954
53.2991
53.3206
53.3281
53.334
53.334
53.334
53.334
53.3353
53.3433
53.347
53.347
53.3602
53.3629
53.3725
53.3743
53.3743
53.3786
53.3831
53.387
53.3909
52.5009
53.3223
